"FID_","ID","X","Y","NAME","STATE","CSVRID","CYCAVAIL","CYCBACK","TIME_","ADDR","CALL","SERVICE","TYPE"
,"8fca055d-ed0c-4a21-b19f-179043c7068d",80326.655000,88058.064900,"水印康庭五幢","无人值守",2290.000000,3.000000,18.000000,"租车06:00~21:00，还车06:00~22:00","重工路水印康庭5幢",.000000," "," "
,"df46b682-e771-4899-90d0-5bf45e47dc92",80311.512500,88555.478500,"漾河弄八七号","无人值守",2291.000000,4.000000,17.000000,"租车06:00~21:00，还车06:00~22:00","漾河弄87号门口",.000000," "," "
,"11cb7ce6-c0e6-491c-b535-7723525c49d2",81938.062600,90247.874300,"永潮街一三十号","无人值守",2294.000000,5.000000,16.000000,"租车06:00~21:00，还车06:00~22:00","永潮街130号对面",.000000," "," "
,"5c9ed9b9-04be-4267-abe3-8fabac728c79",80124.073000,88194.591000,"白石路三八十号","无人值守",2295.000000,17.000000,4.000000,"租车06:00~21:00，还车06:00~22:00","白石路380号",.000000," "," "
,"ab49e5d8-b2c6-4a0a-9c53-ac623b6fb952",81824.067400,90293.095000,"永清路一十三号","无人值守",2298.000000,4.000000,17.000000,"租车06:00~21:00，还车06:00~22:00","永清路103号",.000000," "," "
,"8ae7e9d0-5bb3-4cb0-9e1e-a47671561b2f",80426.885700,88029.018000,"水印康庭一幢","无人值守",2299.000000,9.000000,12.000000,"租车06:00~21:00，还车06:00~22:00","水印康庭1幢商4对面",.000000," "," "
,"d6a1ec7a-03d0-44fe-84d4-02944e589d4b",80089.305900,88042.078300,"重工路白石路","无人值守",2300.000000,15.000000,6.000000,"租车06:00~21:00，还车06:00~22:00","重工路白石路东南面",.000000," "," "
,"298a0097-ff92-43dd-b901-f2ffdf362906",81919.210500,90538.317900,"北景菊香苑","无人值守",2302.000000,19.000000,2.000000,"租车06:00~21:00，还车06:00~22:00","东兴路1028号",.000000," "," "
,"b56cf410-a16e-4ad3-830c-81617edf2658",80468.079400,87349.422000,"茉莉花大酒店","无人值守",2304.000000,2.000000,19.000000,"租车06:00~21:00，还车06:00~22:00","碧桃巷58号茉莉花大酒店",.000000," "," "
,"3917e195-6881-43fb-8d6b-1e01e44c4d4e",80227.123100,87029.769900,"香积寺路162号","无人值守",2305.000000,4.000000,17.000000,"租车06:00~21:00，还车06:00~22:00","香积寺路162号",.000000," "," "
,"f3373828-8a24-4272-8bad-0bbc8ca12253",82635.206200,90591.464000,"东新路石祥路东南角","无人值守",2306.000000,2.000000,19.000000,"租车06:00~21:00，还车06:00~22:00","东新路石祥路东南角加油站门口",.000000," "," "
,"1baf2c52-2e02-4b1c-a2a3-ef795d864aa0",80295.719800,87023.459600,"香积寺路105号","无人值守",2308.000000,1.000000,20.000000,"租车06:00~21:00，还车06:00~22:00","香积寺路105号-109号",.000000," "," "
,"b3200c73-02e1-4d2c-a5d0-e77e227b4f7e",81647.897700,90282.413300,"永潮街42号","无人值守",2309.000000,19.000000,2.000000,"租车06:00~21:00，还车06:00~22:00","永潮街42号半苑路口",.000000," "," "
,"98d089bd-86b4-43fd-a0be-78b34129a857",80426.055900,82618.683900,"屏风街29号","无人值守",2312.000000,17.000000,4.000000,"租车06:00~21:00，还车06:00~22:00","屏风街29号",.000000," "," "
,"73a8ef08-5003-4f51-bfac-37e17be40dd0",80545.303900,82633.550300,"屏风街一号","无人值守",2313.000000,13.000000,8.000000,"租车06:00~21:00，还车06:00~22:00","屏风街1号中河路口",.000000," "," "
,"face5a0d-68e3-456d-88b5-645d68efb3e0",79908.208700,81696.864100,"庆春路延安路口","无人值守",2314.000000,8.000000,24.000000,"租车06:00~21:00，还车06:00~22:00","庆春路延安路口东北角",.000000," "," "
,"7a78a687-9fba-4343-acf5-6437276ac078",79206.254000,82960.643900,"体育场路409号","无人值守",2317.000000,8.000000,13.000000,"租车06:00~21:00，还车06:00~22:00","体育场路409号宏都宾馆门口",.000000," "," "
,"36e4a750-d9b6-4798-9412-862b5c8029c7",79364.414000,82978.148900,"体育场路武林路口","无人值守",2318.000000,12.000000,9.000000,"租车06:00~21:00，还车06:00~22:00","体育场路武林路口东南角",.000000,"旅游咨询点"," "
,"0b82ec6a-314a-4b07-b47d-712ec679bb0c",83643.973000,91082.834600,"华中路远都新景","无人值守",2320.000000,18.000000,3.000000,"租车06:00~21:00，还车06:00~22:00","华中路远都新景",.000000," "," "
,"9b42949b-7b47-4df1-833f-3317a09e4cb1",84999.353600,86872.007600,"德胜路","无人值守",3080.000000,12.000000,12.000000,"租车06:00~21:00，还车06:00~22:00","德胜路草庄一区57号聚贤山庄门口",15868129400.0000," "," "
,"4cc83861-3021-4630-af42-f69322910d8d",88357.996500,87153.377400,"九堡停车场","无人值守",3081.000000,1.000000,31.000000,"租车06:00~21:00，还车06:00~22:00","德胜路九环路停车场出口处",15868129400.0000," "," "
,"77038254-ecce-402a-81e8-b27443522eb9",90039.823200,86586.478200,"八堡公交站","无人值守",3083.000000,1.000000,20.000000,"租车06:00~21:00，还车06:00~22:00","老航海路口，艮山东路口",13454490900.0000," "," "
,"6e686eac-4006-4330-99f6-a2a337a92cf3",90295.514200,85676.671000,"九堡锦江半岛北","无人值守",3084.000000,6.000000,15.000000,"租车06:00~21:00，还车06:00~22:00","九堡锦江半岛小区内北",13454490900.0000," "," "
,"fd3992e2-1e0d-47f7-ae6c-dc9044b469dd",85688.921100,82999.643300,"运河东路三","无人值守",3086.000000,6.000000,15.000000,"租车06:00~21:00，还车06:00~22:00","运河路与景御路口往北100米，",13454491000.0000," "," "
,"2638f0b2-560f-4ebd-a9aa-5237003fa22a",85302.538100,83917.925100,"运河东路四","无人值守",3088.000000,8.000000,13.000000,"租车06:00~21:00，还车06:00~22:00","运河家园5幢门口，运河支路",13454491000.0000," "," "
,"bdac7133-7ad3-4eb3-b616-91d6c7ef4bd1",83070.585900,80510.165400,"解放东路四季青儿童精装市场","无人值守",3089.000000,1.000000,20.000000,"24小时","解放东路四季青儿童精装市场对面",15868124500.0000," "," "
,"53f6e566-e43b-4ef2-a576-8f78674820d9",83498.595700,80091.487100,"静安小区","无人值守",3090.000000,21.000000,2.000000,"租车06:00~21:00，还车06:00~22:00","秋涛路观音堂静安小区",15868124500.0000," "," "
,"aa015af7-2d41-4d87-a85c-83964f2a3fe1",84539.830100,81958.855400,"太平门直街","无人值守",3091.000000,7.000000,14.000000,"租车06:00~21:00，还车06:00~22:00","太平门直街671号",15868125000.0000," "," "
,"bc0be230-62cf-4e0c-b78f-3c1a3f380968",84157.940100,92285.874100,"临丁路同协路口","无人值守",3094.000000,4.000000,17.000000,"租车06:00~21:00，还车06:00~22:00","临丁路同协路口143号电杆",13606516700.0000," "," "
,"d8f0f6a7-95c5-4152-b1c5-8028731d6f03",79584.447700,86406.517700,"德苑路北","无人值守",4341.000000,15.000000,6.000000,"租车06:00~21:00，还车06:00~22:00","香积寺路西南角500米",.000000," "," "
,"65da0cfe-2afb-4d0f-bd76-30944e5f791b",77537.704000,87502.788600,"丽水路136号对面","无人值守",4346.000000,21.000000,.000000,"租车06:00~21:00，还车06:00~22:00","丽水路136号旁边小路",.000000," "," "
,"dbff5b3a-dfc8-43ef-a366-7f878b16bcf2",76460.209300,86766.108900,"莫干山路小河路口","无人值守",4351.000000,3.000000,19.000000,"租车06:00~21:00，还车06:00~22:00","莫干山路小河路口东北角",.000000," "," "
,"a08583d0-dba5-4b04-8505-71fa89ed0450",75758.441700,88707.907900,"杭行路199#","无人值守",4356.000000,18.000000,3.000000,"租车06:00~21:00，还车06:00~22:00","杭行路湖州街口西北角70米",.000000," "," "
,"4d9d3538-62f9-4388-81ae-33724c692860",76962.404100,86375.668000,"莫干山路北大桥","无人值守",4361.000000,10.000000,11.000000,"租车06:00~21:00，还车06:00~22:00","莫干山路大关路口东北角300米",.000000," "," "
,"a4e464e2-012c-4351-bc68-00675888f26f",75795.907400,88544.192200,"湖州街杭行路西南角","无人值守",4366.000000,15.000000,9.000000,"租车06:00~21:00，还车06:00~22:00","湖州街杭行路口西南角，距杭行路50米",.000000," "," "
,"d392ea3a-2d6d-4b26-9283-deddda62f52e",76448.443500,88790.097400,"湖州街通益路南公交站边","无人值守",4370.000000,18.000000,4.000000,"租车06:00~21:00，还车06:00~22:00","湖州街通益路口西南角（公交站边），距通益路300米处",.000000," "," "
,"e3eddafd-3497-4ec1-89ba-521fa5cb099a",78115.234500,87295.102100,"紫荆路上塘路西北角","无人值守",4375.000000,21.000000,.000000,"租车06:00~21:00，还车06:00~22:00","紫荆路上塘路口西北角，距上塘路150米处（育才学校）",.000000," "," "
,"b2cd9b21-ce19-4918-9342-81d774327004",77831.523500,89012.646600,"湖州路西公园","无人值守",4215.000000,6.000000,18.000000,"租车06:00~21:00，还车06:00~22:00","湖州路172号西公园前",.000000," "," "
,"915ae357-8f75-4401-a68a-3dc7c8bb8fc0",79822.936700,90385.984700,"储鑫路二三号南","无人值守",4220.000000,10.000000,11.000000,"租车06:00~21:00，还车06:00~22:00","储鑫路23号南侧 (.储鑫路与长浜街交叉)",13606524400.0000," "," "
,"2149c277-bf6f-463c-ae62-cd6a93d5c310",78525.578000,89021.308100,"湖州路茶汤桥","无人值守",4224.000000,8.000000,16.000000,"租车06:00~21:00，还车06:00~22:00","湖州路茶汤桥茶汤桥南面东侧",13606525000.0000," "," "
,"dee35355-e202-4a81-acdd-055c442a826e",77221.124800,88914.047800,"湖州路小河路口","无人值守",4229.000000,7.000000,8.000000,"租车06:00~21:00，还车06:00~22:00","湖州路小河路口西北角",15868119800.0000," "," "
,"d7763000-f0f5-4c58-910b-b8675cb83467",74845.348400,86077.249300,"芯园路拱苑一十幢","无人值守",4233.000000,15.000000,8.000000,"租车06:00~21:00，还车06:00~22:00","拱苑10幢前",15868121400.0000," "," "
,"0eacbf37-44ac-4aee-bc80-f3ce6b557a39",78571.500800,84999.595400,"湖墅路夹城巷口","无人值守",4237.000000,9.000000,3.000000,"租车06:00~21:00，还车06:00~22:00","夹城巷东北角",.000000," "," "
,"135e54dd-3982-40a0-b855-02c42cf88524",78834.650500,83848.424800,"文晖路湖墅路西","无人值守",4240.000000,16.000000,2.000000,"租车06:00~21:00，还车06:00~22:00","湖墅路西北角130米",.000000," "," "
,"6406375f-cc9b-4c5c-953e-68b8b59982bc",73045.879500,89760.769500,"丰庆路长青路西","无人值守",4244.000000,1.000000,21.000000,"租车06:00~21:00，还车06:00~22:00","长青路西南角100米",.000000," "," "
,"efcb86dc-90f2-4373-a362-75a2b24bb1c4",79914.102200,81463.050800,"长生路口","无人值守",1012.000000,5.000000,16.000000,"租车06:00~21:00，还车06:00~22:00","龙翔大厦工行前(延安路东）",13606524100.0000," "," "
,"54096d39-a836-4ca8-8b2e-d2640814d297",79682.122200,81596.025500,"东坡路","无人值守",1016.000000,3.000000,15.000000,"租车06:00~21:00，还车06:00~22:00","东坡路必胜客门口",13454491000.0000,"旅游咨询点"," "
,"552a2dfa-9fba-46d9-8b3d-1aed1da6f3c5",81064.616000,77251.226700,"三廊庙","有人值守",1022.000000,16.000000,5.000000,"租车06:00~21:00，还车06:00~22:00","39路三廊庙车站（凤凰南苑）",13606524400.0000," "," "
,"c807ba83-fc4b-4a16-b07e-f2ab76f6de98",81522.917200,81198.559300,"葵巷社区","无人值守",1026.000000,1.000000,21.000000,"租车06:00~21:00，还车06:00~22:00","葵巷社区建国路168号",13606520600.0000," "," "
,"eb4f1e1b-f082-43c7-8ac6-fbdc1f069daa",79432.746800,81549.672600,"六公园","无人值守",1032.000000,9.000000,9.000000,"租车06:00~21:00，还车06:00~22:00","庆春路口六公园（钱柜娱乐城北侧）",13454491000.0000,"旅游咨询点"," "
,"8f5e638b-ea88-4834-8da5-5c72effc0233",84076.714700,76046.583600,"江晖路滨盛路口南","无人值守",6003.000000,13.000000,19.000000,"4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","江晖路滨盛路口南100米星光大卖场前",13606517500.0000," "," "
,"bf1cd51c-120c-4e9e-adf5-d9b81f94d423",79384.932200,73876.074400,"江南学校彩虹城分校点","无人值守",6012.000000,1.000000,31.000000,"4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","江南实验学校彩虹城分校（伟业路501号）",13606517500.0000," "," "
,"9b02719a-d3f5-4ccf-bea1-4112ef1c3b2f",83914.460100,70368.075200,"白马湖","无人值守",6018.000000,25.000000,7.000000,"4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","长江南路白马湖生态创意城指挥部对面",13606517500.0000," "," "
,"5efae30a-6635-4b33-a257-7f5c3ee903ca",85026.915300,74131.262200,"春波小区一","无人值守",6023.000000,19.000000,13.000000,"4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","春波路江陵路西北角春波东苑9幢前",13606517500.0000," "," "
,"1adfedeb-172e-4d7c-a115-b30c3b00efd9",80003.569200,72187.572200,"滨文公交中心站","无人值守",6074.000000,6.000000,15.000000,"4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","明志路滨文中心站",13606517500.0000," "," "
,"3011f022-db2d-4799-8566-bb83346af8e2",79461.067200,71083.644000,"东冠公交中心站","无人值守",6082.000000,12.000000,9.000000,"4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","明德路1号，东冠公交中心站门口",13606517500.0000," "," "
,"96cfe99b-b22a-4cc4-aba4-e2904f40e1db",81225.530100,73534.787100,"滨安路一千一百九十六号","无人值守",6087.000000,11.000000,10.000000,"4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","滨安路1196号东侧",13606517500.0000," "," "
,"ce7238ba-0dc4-4e85-aca4-9f1b80ccc648",85376.285600,73450.142900,"滨安小区十九幢","无人值守",6092.000000,1.000000,20.000000,"4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","东流路滨安小区19幢，道路北侧人行道",13606517500.0000," "," "
,"398baeb5-438d-4a7e-94d5-19259a659c8b",84139.365000,73747.471100,"滨安路东一路东北","无人值守",6098.000000,20.000000,1.000000,"4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","滨安路东一路东北侧，道路北侧人行道",13606517500.0000," "," "
,"46a3539c-93af-4531-a775-1539b9c10846",79710.114400,86162.640800,"德胜小区","无人值守",2030.000000,2.000000,20.000000,"租车06:00~21:00，还车06:00~22:00","德苑路交通职高西侧围墙边",13606516700.0000," "," "
,"74db2957-2a62-48f3-a8c6-a27d7da3a065",77781.063100,88757.741200,"市二医院","无人值守",4005.000000,8.000000,13.000000,"租车06:00~21:00，还车06:00~22:00","温州路市二医院对面",13486378300.0000," "," "
,"1fa7efbb-f803-416b-a8d3-01c942e9f7f4",79058.174800,86273.531100,"百丈井","无人值守",4010.000000,1.000000,20.000000,"租车06:00~21:00，还车06:00~22:00","上塘路401号",13606516700.0000," "," "
,"12f9e0ed-265b-4a42-81be-eea24960634b",83406.132500,74567.483700,"滨兴东苑一","无人值守",6028.000000,19.000000,13.000000,"4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","齐飞路滨和路东南角滨兴东苑10幢前",13606517500.0000," "," "
,"61ae1e8c-80b2-4819-a13b-8570bd08ac2d",83274.812500,75704.822900,"江虹路滨盛路口西南","无人值守",6033.000000,19.000000,2.000000,"4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","江虹路滨盛路口西南侧",13606517500.0000," "," "
,"dffea8c6-0466-46ee-8116-92df41a24134",84843.843100,76083.535700,"共联村站","无人值守",6039.000000,10.000000,11.000000,"4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","江南大道，共联村公交站南侧站",13606517500.0000," "," "
,"7d9854cb-4892-456c-9e5f-e0a1a7c3f37e",85415.741900,74920.402100,"迎春北苑二十二号","无人值守",6044.000000,18.000000,3.000000,"4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","桂子路迎春路口西北侧，迎春北苑22号",13606517500.0000," "," "
,"f2bc8f5d-66c1-4fe2-a4c8-e38d2caa59d3",84087.121300,72113.444100,"楚天路滨文路口东南","无人值守",6051.000000,15.000000,6.000000,"4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","楚天路滨文路口东南，楚天路190号",13606517500.0000," "," "
,"4c5ac7e5-58fe-4917-b223-3c324c3ff5ca",82436.067800,72764.665700,"长江北路二十二号","无人值守",6056.000000,6.000000,15.000000,"4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","长江北路22号",13606517500.0000," "," "
,"fba651d9-778d-4861-a1c2-f433457e16f6",80765.569000,73882.347500,"信诚路江南大道口西北","无人值守",6065.000000,14.000000,7.000000,"4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","信诚路江南大道口西北侧",13606517500.0000," "," "
,"1b898a07-e3aa-429c-8e8f-ec70be464f8f",77415.489100,73317.514700,"六合路三百六十八号","无人值守",6070.000000,6.000000,15.000000,"4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","六合路368号，UT斯达康旁，道路东侧人行道",13606517500.0000," "," "
,"2ef72c02-7ca1-4444-ac41-e90287cb7bdd",83593.409400,78573.888800,"珊圆弄九八号","无人值守",1218.000000,4.000000,17.000000,"租车06:00~21:00，还车06:00~22:00","衢江路近江南路近江南路珊圆弄98号",.000000," "," "
,"8ffc1cf8-be19-440b-abf1-84f920b7ef71",81718.982700,81231.604300,"大学路","无人值守",1222.000000,13.000000,7.000000,"租车06:00~21:00，还车06:00~22:00","大学路87号对面",13606529600.0000," "," "
,"83fca374-2566-4e6e-beb9-fa193d506812",81012.066200,76809.503400,"复兴大桥三","无人值守",1227.000000,22.000000,11.000000,"租车06:00~21:00，还车06:00~22:00","复大电杆024号右侧",13606521400.0000," "," "
,"86f53772-02b8-42ea-8630-7b176dfd8f3d",82306.954300,79047.760600,"长途汽车南站对面","无人值守",1235.000000,13.000000,8.000000,"租车06:00~21:00，还车06:00~22:00","秋涛路长途汽车南站对面农业银行前",13606524400.0000," "," "
,"39979052-8228-4076-a225-5aead0f707f1",81421.508200,77904.193800,"二凉亭加油站","无人值守",1239.000000,3.000000,17.000000,"租车06:00~21:00，还车06:00~22:00","秋涛路二凉亭加油站西侧约80米人行道",13606524400.0000," "," "
,"e9813dc3-400c-4103-ba34-72a8d8f38bf6",80704.446700,77840.811700,"凤山路一三七号","无人值守",1244.000000,4.000000,17.000000,"租车06:00~21:00，还车06:00~22:00","凤山路137号左侧",13486378400.0000," "," "
,"63fbe200-4150-475e-908a-90eaa367c223",79573.137300,79583.360300,"河坊街四七二号","无人值守",1247.000000,17.000000,6.000000,"租车06:00~21:00，还车06:00~22:00","河坊街472号前",.000000," "," "
,"d5ba788f-a832-4759-b72c-d5d5727b4489",82076.509900,78866.606200,"秋涛路望江新苑","无人值守",1390.000000,1.000000,25.000000,"租车06:00~21:00，还车06:00~22:00","秋涛路望江新苑西南角",.000000," "," "
,"63068fb8-b525-4210-960b-76c43cf1fba0",80377.010600,81421.086800,"省妇保东门","无人值守",1394.000000,1.000000,15.000000,"租车06:00~21:00，还车06:00~22:00","省妇保东门",.000000," "," "
,"eb3fc246-ea71-4ad2-9fef-86238b3ea3b8",82085.348300,78022.342700,"钱江路望甬江路口站","无人值守",1398.000000,12.000000,9.000000,"租车06:00~21:00，还车06:00~22:00","钱江路望甬江路口站",.000000," "," "
,"f39d2906-260d-4fb4-8d6a-7c69a2495aad",81081.454300,80954.968400,"浙二医院西侧","无人值守",1403.000000,1.000000,20.000000,"租车06:00~21:00，还车06:00~22:00","马市街解放路口北侧60米",.000000," "," "
,"bc46f5ff-c7bb-4879-8bbe-1966ac53d74f",81174.624600,76911.463600,"太和广场六号","无人值守",1407.000000,19.000000,2.000000,"租车06:00~21:00，还车06:00~22:00","太和广场6幢2单元西侧",.000000," "," "
,"12702f8d-3f39-488b-9900-08ce4e84612f",82745.748100,79757.638000,"甘王路2号","无人值守",1409.000000,5.000000,16.000000,"租车06:00~21:00，还车06:00~22:00","甘王路2号",.000000," "," "
,"d38bbd36-c1bc-453b-b911-37416f08adb8",80453.679500,78256.082800,"中山南路八十一号","无人值守",1413.000000,3.000000,18.000000,"租车06:00~21:00，还车06:00~22:00","中山南路杭州卷烟厂东侧140米",.000000," "," "
,"afb896fc-1f06-44b1-be43-92b925d23a08",80575.002300,79240.997700,"中山南路四五三号","无人值守",1417.000000,5.000000,16.000000,"租车06:00~21:00，还车06:00~22:00","中山南路鼓楼南侧100米",.000000," "," "
,"a2afac1f-65db-4fe9-b5a4-049ea963be95",80660.967500,80239.384900,"西湖大道南","有人值守",2075.000000,11.000000,10.000000,"租车06:00~21:00，还车06:00~22:00","西湖大道中河路口",13454491000.0000," "," "
,"ebf2dd03-e964-42a2-81fa-43eea28c0e70",77465.333900,73011.199600,"新生路六和路口西","无人值守",6007.000000,10.000000,22.000000,"4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","新生路六和路口西中控科技园前",13606517500.0000," "," "
,"bec50ccd-bb7c-4b74-a4ac-ce88d7937e06",82708.573300,73718.603400,"网商路滨安路口东北","无人值守",6063.000000,18.000000,3.000000,"4-10月租车时间6:00-21:00   11-3月租车时间6:30-20:00，还车时间顺延半小时。","网商路滨安路口东北侧",13606517500.0000," "," "
,"3af999f5-18bf-49a7-aed0-78849d3bcded",78026.843300,89910.738000,"一十-十四墩上石立桥","无人值守",4164.000000,8.000000,14.000000,"租车06:00~21:00，还车06:00~22:00","上塘路延伸",13606524400.0000," "," "
,"9787ed5d-eab1-4cf2-a218-c5a69db02626",77999.983400,90145.394100,"ES一十-十一墩","无人值守",4168.000000,13.000000,9.000000,"租车06:00~21:00，还车06:00~22:00","上塘路石祥路口西北角",13606524400.0000," "," "
,"c19a2552-d394-48eb-afcc-b984bce020a8",76774.838400,88652.440100,"横通桥","无人值守",4172.000000,10.000000,2.000000,"租车06:00~21:00，还车06:00~22:00","西北角",15868119800.0000," "," "
,"47ebedef-134c-471b-8c13-1a7c1da472d6",76815.480000,88037.903500,"清洁所","无人值守",4176.000000,8.000000,15.000000,"租车06:00~21:00，还车06:00~22:00","公共厕所前",15868121400.0000," "," "
,"3c8f380c-67a9-4a17-ad69-ad84af743e63",76815.282200,88674.446000,"金瑞风景大院西","无人值守",4180.000000,2.000000,20.000000,"租车06:00~21:00，还车06:00~22:00","西面人行道上",15868119800.0000," "," "
,"880e02c2-c30f-4867-9200-080f01e15210",76821.259800,89504.185300,"衢州路育苗路北","无人值守",4185.000000,13.000000,11.000000,"租车06:00~21:00，还车06:00~22:00","东北角50米处",15868119800.0000," "," "
,"6a146b41-4c08-465c-8a1c-cc282bd6b1a8",77676.032600,89858.669800,"杭州粮油市场","无人值守",4191.000000,5.000000,16.000000,"租车06:00~21:00，还车06:00~22:00","杭州粮油市场大门东侧",13606524400.0000," "," "
,"0af39895-d77b-4761-933c-7b47885f2ab9",79819.470700,89632.743900,"浙江保雪龙服务站西","无人值守",4195.000000,17.000000,5.000000,"租车06:00~21:00，还车06:00~22:00","浙江保雪龙服务站西",13606524400.0000," "," "
,"85a21354-6b8b-4e81-94cc-378ec736399a",79657.126700,89801.055000,"石祥路二十八号西","无人值守",4200.000000,22.000000,1.000000,"租车06:00~21:00，还车06:00~22:00","石祥路208号西面",13606524400.0000," "," "
,"fd10960b-6ece-4d7f-aa26-8520b910b02f",80169.039200,89929.098500,"科园路八号","无人值守",4204.000000,14.000000,7.000000,"租车06:00~21:00，还车06:00~22:00","科园路8号与长浜街交叉西南侧",.000000," "," "
,"96460467-d006-48d6-91c9-b8e2d206fe77",80382.430300,89914.368700,"夹板新区六八号","无人值守",4208.000000,14.000000,7.000000,"租车06:00~21:00，还车06:00~22:00","夹板新区68号对面",.000000," "," "
,"2f9f88fa-6b26-4e52-874e-ce26436af4c0",78840.083700,89090.689300,"湖州路六六号","无人值守",4213.000000,23.000000,1.000000,"租车06:00~21:00，还车06:00~22:00","湖州路66号东侧",13606525000.0000," "," "
,"8a3c8287-db64-40ea-ac24-b23720d572b0",76018.803000,87038.078300,"和睦站","无人值守",4012.000000,3.000000,7.000000,"租车06:00~21:00，还车06:00~22:00","莫干山路进口处北侧",15868120500.0000," "," "
,"79dd7d64-4a34-4173-aa21-3082cf3e8957",75607.610100,89060.140600,"杭印路","无人值守",4017.000000,8.000000,13.000000,"租车06:00~21:00，还车06:00~22:00","杭印路站北侧(汽车城东面)",15868129200.0000," "," "
,"690e23a5-af6b-4d09-989e-0ceb93ee1252",78098.009700,88146.507000,"衢州街东","无人值守",4021.000000,5.000000,6.000000,"租车06:00~21:00，还车06:00~22:00","衢州街40号",13486378300.0000," "," "
,"ea3b71ee-2511-44e8-a945-3b614a77043e",73368.290200,89325.249200,"丰庆路","无人值守",4026.000000,1.000000,18.000000,"租车06:00~21:00，还车06:00~22:00","丰庆路、都市水乡水映苑33幢前人行道）",15868129200.0000," "," "
,"624a08ca-5f61-48ec-bfd2-ff0192295cb4",78361.866900,89056.347200,"湖州街","无人值守",4034.000000,13.000000,8.000000,"租车06:00~21:00，还车06:00~22:00","湖州路湖州街128-2前南侧",13606525000.0000," "," "
,"1ea51a62-615c-444a-be1c-04f7cb69145c",73125.460700,90124.489400,"董家路东","无人值守",4041.000000,1.000000,13.000000,"租车06:00~21:00，还车06:00~22:00","董家路与丰庆路交叉绿城育华学校对面河边",15868129200.0000," "," "
,"73e1c6e7-c814-44c8-ae88-e89605e0d327",75814.300300,88697.770200,"杭行路","无人值守",4046.000000,19.000000,3.000000,"租车06:00~21:00，还车06:00~22:00","杭行路199号对面,杭印路南",15868129200.0000," "," "
,"d5d75578-0b33-470c-8371-ac6a5b6b6c1c",78989.350500,84586.961800,"古河巷南","无人值守",4050.000000,21.000000,.000000,"租车06:00~21:00，还车06:00~22:00","稻香园２６幢西面人行道",15868129300.0000," "," "
,"ab77666c-69fc-4073-aa64-ea93f3ad6979",77549.910300,86885.628200,"青纱公园","无人值守",4060.000000,5.000000,14.000000,"租车06:00~21:00，还车06:00~22:00","丽水路23路站西面杭州会馆",13486378300.0000," "," "
,"6e1f8b11-da8c-4eb3-99c8-0ff1cb11b2df",78497.763900,85773.854800,"富义仓","无人值守",4064.000000,8.000000,3.000000,"租车06:00~21:00，还车06:00~22:00","（中策职高前）",13486351500.0000," "," "
,"3c232c58-3e89-4bfc-8500-10bdd6667c6d",78114.600200,89819.805500,"上塘路石祥路口","无人值守",4068.000000,1.000000,20.000000,"租车06:00~21:00，还车06:00~22:00","瓜山立交桥东南侧",13606524400.0000," "," "
,"3082b70c-1a10-4d11-be2f-f2c09e40ba98",80787.773700,87178.121400,"三塘中心站","有人值守",2089.000000,2.000000,64.000000,"24小时","三塘中心站站房旁",13486378100.0000," ","24小时点"
,"999eddbc-fdd7-44b2-8bce-fa30917595ca",81418.251300,87206.650100,"东新园南门","无人值守",2093.000000,24.000000,.000000,"租车06:00~21:00，还车06:00~22:00","东新园南门东侧商铺前",13454491000.0000," "," "
,"c636537e-bcd1-4215-89ba-0da7212bf77f",81807.159100,86688.362300,"六路站","无人值守",2098.000000,3.000000,18.000000,"租车06:00~21:00，还车06:00~22:00","6路车起点站",13454491000.0000," "," "
,"0edebb5a-0aef-4b64-bfaa-95a9834e0c69",81483.208700,84297.960500,"流水苑三十九起点站","无人值守",2103.000000,25.000000,2.000000,"租车06:00~21:00，还车06:00~22:00","流水苑309公交站对面",13606525700.0000," "," "
